IZP,T14,1093.696,3337.892,609.785,1100
IZP,T3,1049.145,3327.061,609.341,1100
IZP,T17,926.997,3321.324,609.431,1100
IZP,T13,1093.688,3303.089,609.795,1100
IZP,T2,1049.403,3326.588,609.322,1100
IZP,T20,986.545,3210.345,609.994,1100
IZP,T11,1112.101,3303.011,609.760,1100
IZP,T23,1023.889,3181.888,613.598,1100
IZP,T1,1054.644,3327.153,609.327,1100
IZP,D8,1032.290,3375.782,608.731,1100
IZP,D7,1025.653,3374.445,608.734,1100
IZP,D6,993.220,3318.388,608.556,1100
IZP,D5,989.126,3317.291,608.552,1100
IZP,D4,930.364,3257.151,608.549,1100
IZP,D2,991.922,3193.976,608.353,1100
IZP,D1,986.370,3187.322,608.353,1100
IZP,A15,966.416,3110.298,614.751,1100
IZP,M3,1025.646,3415.793,608.639,1100
IZP,M2,1121.558,3392.364,614.807,1100
IZP,M8,1028.558,3378.822,608.727,1100
IZP,ТМ1,918.006,3221.012,610.132,1100
IZP,ТМ2,918.567,3205.954,608.881,1100
IZP,ТМ3,920.544,3164.291,609.252,1100
IZP,ТМ4,944.792,3199.363,609.574,1100
IZP,ТМ5,944.798,3181.350,609.751,1100
IZP,ТМ6,944.469,3159.047,609.779,1100
IZP,ТМ7,944.809,3189.906,609.776,1100
IZP,ТМ9,922.928,3190.338,609.340,1100
IZP,ТМ10,922.836,3200.935,609.291,1100
IZP,ТМ11,915.977,3190.341,609.445,1100
IZP,f34,910.069,3220.430,608.017,1100
IZP,KZ1,1057.629,3202.135,609.735,1100
IZP,KZ3,1057.415,3178.138,609.151,1100
IZP,TM1,918.006,3221.012,610.132,1100
IZP,TM2,918.567,3205.954,608.881,1100
IZP,TM3,920.544,3164.291,609.252,1100
IZP,TM4,944.792,3199.363,609.574,1100
IZP,TM5,944.798,3181.350,609.751,1100
IZP,TM6,944.469,3159.047,609.779,1100
IZP,TM7,944.809,3189.906,609.776,1100
IZP,TM8,922.928,3190.338,609.340,1100
IZP,TM10,922.836,3200.935,609.291,1100
IZP,TM11,915.977,3190.341,609.445,1100
IZP,PSM1,948.692,3243.540,609.724,1100
IZP,PSM2,948.506,3258.346,609.725,1100
IZP,PSM3,1098.318,3411.753,609.801,1100
IZP,PSM4,1087.367,3417.753,609.262,1100
IZP,PSM5,1074.442,3422.405,609.955,1100
IZP,PSM6,1087.582,3400.283,609.641,1100
IZP,PSM7,1098.605,3400.354,609.736,1100
IZP,KZ4,1023.491,3259.931,610.095,1100
IZP,KZ5,992.909,3307.847,609.362,1100
IZP,KZ6,1018.186,3265.128,609.990,1100
IZP,KZ7,1015.142,3222.543,609.935,1100
IZP,IS3,1284.499,3274.184,604.631,1100
IZP,IS4,1249.990,3301.146,602.207,1100
IZP,E2,929.346,3442.115,608.971,1100
IZP,E1,953.884,3450.847,609.427,1100
IZP,PSM22,992.927,3450.531,609.356,1100
IZP,PSM21,992.890,3435.979,609.673,1100
IZP,PSM20,1111.206,3435.933,609.881,1100
IZP,PSM19,1120.705,3433.518,609.939,1100
IZP,PSM18,1108.623,3440.453,609.774,1100
IZP,PSM17,959.923,3433.430,609.561,1100
IZP,PSM16,948.140,3433.431,609.550,1100
IZP,PSM15,927.824,3437.925,608.589,1100
IZP,PSM11,971.222,3433.436,609.488,1100
IZP,PSM10,947.672,3426.501,609.015,1100
IZP,PSM9,973.114,3426.747,609.710,1100
IZP,PSM8,991.251,3427.558,608.804,1100
IZP,ER1,1074.671,3338.063,609.440,1100
IZP,ER2,1074.672,3349.522,609.509,1100
IZP,ER3,1074.671,3355.762,609.528,1100
IZP,E50,1025.582,3414.086,609.907,1100
IZP,P50,978.307,3421.247,609.413,1100
IZP,M80,1028.688,3378.752,608.827,1100
IZP,M81,1086.788,3400.262,609.237,1100
IZP,M82,1036.267,3411.788,608.921,1100
IZP,TT2,997.396,3392.557,609.930,1100
IZP,GM4,978.239,3420.759,609.799,1100
IZP,EGP1,1025.153,3414.107,608.224,1100
IZP,CG1,1081.464,3200.785,612.912,1100
IZP,1YRASL,1065.682,3081.857,617.855,1100
IZP,PV22,1053.382,3149.797,610.151,1100
IZP,GM25,1095.557,3157.842,609.640,1100
IZP,J1KON,921.823,3402.512,609.572,1100
IZP,1J1,935.591,3430.543,609.441,1100
IZP,IG1,1024.259,3179.502,609.837,1100
IZP,GPS3,882.784,3455.902,609.571,1100
IZP,MS1,882.557,3456.015,611.032,1100
IZP,IG5,915.775,3180.350,609.990,1100
IZP,IG6,909.986,3214.133,609.653,1100
IZP,GM3,969.558,3378.657,609.734,1100
IZP,ME1,964.497,3391.934,609.575,1100
IZP,PG42,972.990,3421.342,609.632,1100
IZP,IG7,915.916,3180.034,609.816,1100
IZP,IG8,887.633,3163.984,611.531,1100
IZP,ME2,1003.516,3383.514,609.453,1100
IZP,B31,972.969,3409.431,609.701,1100
IZP,1F1,928.801,3171.186,609.075,1100
IZP,1F2,944.003,3180.901,609.293,1100
IZP,1F4,928.663,3165.181,609.273,1100
IZP,1F5,944.007,3167.597,609.417,1100
IZP,PV3,1072.116,3222.538,609.707,1100
IZP,PV30,1054.325,3241.103,611.074,1100
IZP,PV31,1112.504,3222.472,609.603,1100
IZP,PV4,1103.755,3222.537,609.652,1100
IZP,GM32,1131.502,3222.155,610.049,1100
IZP,ZE1,959.862,3435.974,609.187,1100
IZP,ZE2,971.861,3435.973,609.370,1100
IZP,ZE3,971.895,3450.669,609.217,1100
IZP,ZE4,954.140,3443.296,609.280,1100
IZP,ZE5,971.947,3450.532,609.125,1100
IZP,ZE6,983.880,3435.979,609.272,1100
IZP,AP1,1073.940,3338.011,609.929,1100
IZP,AP2,1054.980,3345.478,609.609,1100
IZP,AP3,1057.240,3360.116,609.715,1100
IZP,AP4,1003.393,3382.744,613.787,1100
IZP,AP5,1035.987,3369.069,610.524,1100
IZP,AP6,1032.535,3362.388,610.351,1100
IZP,AP7,1018.403,3362.396,610.109,1100
IZP,AP8,987.400,3343.609,610.780,1100
IZP,ZA1,1110.903,3153.028,610.790,1100
IZP,ZA2,1079.470,3144.900,608.247,1100
IZP,ZA3,1085.217,3149.139,608.255,1100
IZP,GMT13,1094.414,3144.643,609.222,1100
IZP,ZA4,1089.303,3153.948,609.366,1100
IZP,TA1,940.912,3443.739,609.161,1100
IZP,AP10,1024.993,3342.280,611.919,1100
IZP,AP9,1018.487,3341.642,610.078,1100
IZP,AP11,1033.996,3343.561,609.313,1100
IZP,AP12,1025.218,3342.145,608.337,1100
IZP,AP13,980.578,3361.170,610.626,1100
IZP,OM1,1026.242,3141.679,610.207,1100
IZP,GM27,1003.429,3203.745,609.765,1100
IZP,AT1,1070.955,3304.643,609.799,1100
IZP,ERX6,976.058,3172.532,609.893,1100
IZP,OM2,979.196,3183.120,609.385,1100
IZP,LO,1010.699,3444.857,610.924,1100
IZP,VRTK2,1147.919,3461.030,613.931,1100
IZP,LO1,1075.810,3445.301,610.162,1100
IZP,B3,976.804,3252.101,609.643,1100
IZP,BN1,1003.823,3222.360,610.182,1100
IZP,BN2,1003.380,3222.549,610.208,1100
IZP,A,1059.510,3221.930,610.010,1100
IZP,GM13,1035.985,3309.115,609.846,1100
IZP,ZE20,966.847,3451.147,609.708,1100
IZP,Z10,1115.878,3392.516,610.782,1100
IZP,ZE21,978.039,3453.889,607.977,1100
IZP,ZE22,978.168,3453.875,608.187,1100
IZP,PV17,1015.402,3222.541,609.761,1100
IZP,PV6,1023.487,3259.281,610.078,1100
IZP,ART100,1018.544,3271.129,609.710,1100
IZP,CG,982.972,3283.157,616.563,1100
IZP,CGPOLOSA,1015.364,3222.333,623.295,1100
IZP,Z11,1131.506,3392.161,611.209,1100
IZP,PSM100,1112.495,3367.993,609.798,1100
IZP,KP1,1045.615,3227.535,609.453,1100
IZP,KP2,1036.823,3227.344,609.306,1100
IZP,KP3,1033.470,3227.518,609.972,1100
IZP,KP4,1024.214,3435.640,609.488,1100
IZP,KP5,992.912,3450.648,608.224,1100
IZP,GA6,999.587,3171.430,609.284,1100
IZP,GM43,1140.512,3269.165,613.298,1100
IZP,PAXA,1147.919,3227.039,609.016,1100
IZP,Z100,910.328,3355.619,610.580,1100
IZP,Z102,936.488,3378.134,609.078,1100
IZP,Z101,936.621,3382.737,609.068,1100
IZP,A18,969.295,3181.202,609.546,1100
IZP,A19,976.502,3198.735,609.038,1100
IZP,A20,1052.570,3320.429,609.189,1100
IZP,DD4,1073.942,3315.085,609.881,1100
IZP,6M33,1060.579,3298.791,609.563,1100
IZP,MS100,1053.244,3278.216,609.383,1100
IZP,MS101,1071.881,3254.719,610.064,1100
IZP,TREUGOLNIK,1080.932,3222.531,614.735,1100
IZP,_4,1147.854,3293.043,615.659,1100
IZP,MS102,1103.648,3252.023,609.628,1100
IZP,MS103,1106.445,3252.065,609.591,1100
IZP,Z110,936.488,3355.632,609.588,1100
IZP,Z111,936.837,3361.243,609.590,1100
IZP,TT20,992.952,3435.531,608.370,1100
IZP,Z103,910.936,3297.141,610.287,1100
IZP,Z104,910.437,3319.622,610.622,1100
IZP,AL1,914.395,3482.218,611.359,1100
IZP,AL2,943.930,3489.841,609.853,1100
IZP,AL3,1125.949,3489.335,610.713,1100
IZP,AL4,1045.098,3489.523,609.231,1100
IZP,1,959.888,3233.286,604.632,1100
IZP,2,958.299,3234.277,604.667,1100
IZP,3,959.498,3234.915,604.671,1100
IZP,VP013,966.050,3336.640,0.000,1100
IZP,1124S,918.069,3249.123,608.287,1100
IZP,AZ1,920.834,3440.220,609.384,1100
IZP,AZ2,902.400,3454.132,609.864,1100
IZP,AZ3,912.867,3463.924,611.623,1100
IZP,AZ4,911.501,3460.106,611.696,1100
IZP,AZ5,910.344,3446.645,610.783,1100
IZP,SA1,1055.827,3256.933,608.852,1100
IZP,SA2,1054.198,3245.765,610.294,1100
IZP,AD1,956.906,3144.005,610.201,1100
IZP,AD2,965.875,3144.001,610.223,1100
IZP,AD3,968.485,3166.093,609.848,1100
IZP,AD4,953.101,3173.662,610.255,1100
IZP,AD5,962.857,3212.750,609.877,1100
IZP,AD6,976.013,3190.102,609.579,1100
IZP,AD7,968.487,3157.174,610.145,1100
IZP,AD8,965.796,3149.998,610.220,1100
IZP,AD9,957.026,3150.003,610.130,1100
IZP,AD10,957.266,3149.689,610.243,1100
IZP,AD11,962.619,3221.740,609.912,1100
IZP,AD12,968.613,3251.730,609.831,1100
IZP,AD13,937.229,3257.741,609.915,1100
IZP,AD14,911.301,3449.258,611.676,1100
IZP,ADH1,921.930,3466.156,610.199,1100
IZP,AD15,937.322,3465.330,608.612,1100
IZP,AD16,979.320,3453.557,610.385,1100
IZP,AD17,1069.754,3447.106,611.037,1100
IZP,AD18,1141.559,3491.542,610.308,1100
IZP,AD19,1141.306,3526.491,610.222,1100
IZP,AD20,1131.537,3392.539,611.445,1100
IZP,AP14,994.353,3375.238,609.939,1100
IZP,AD21,1015.529,3204.528,609.581,1100
IZP,DA1,868.917,3558.394,610.764,1100
IZP,14OPK.1,1271.692,3323.073,596.507,1300
IZP,A1,1186.743,3289.843,601.726,1300
IZP,A10,1178.813,3230.253,602.194,1300
IZP,A10.1,1178.544,3240.359,601.907,1300
IZP,A15,1243.021,3360.178,608.984,1300
IZP,A16,1244.157,3356.300,607.858,1300
IZP,A17,1246.160,3350.276,608.950,1300
IZP,A18,1244.306,3350.008,608.937,1300
IZP,A19,1245.296,3345.634,608.926,1300
IZP,A2,1186.790,3284.151,601.640,1300
IZP,A20,1244.306,3350.008,608.937,1300
IZP,A4,1187.879,3279.609,601.541,1300
IZP,A5,1188.113,3270.911,602.413,1300
IZP,A50,1251.599,3360.162,601.859,1300
IZP,A51,1242.806,3372.163,602.246,1300
IZP,A52,1243.014,3366.161,601.943,1300
IZP,A6,1177.543,3290.795,600.304,1300
IZP,A7,1190.139,3270.914,602.265,1300
IZP,A8,1186.651,3284.274,601.719,1300
IZP,AD22,1385.446,3280.023,597.331,1300
IZP,AP20,1267.142,3361.178,601.351,1300
IZP,AP21,1258.828,3360.413,601.658,1300
IZP,AP22,1259.054,3372.190,601.680,1300
IZP,B036,1190.137,3250.597,600.296,1300
IZP,B1,1270.942,3316.894,600.879,1300
IZP,B10,1244.203,3303.436,599.981,1300
IZP,B102,1258.880,3348.411,601.878,1300
IZP,B11,1248.955,3317.395,599.513,1300
IZP,B12,1235.880,3318.603,597.590,1300
IZP,B13,1267.513,3291.904,599.819,1300
IZP,B14,1290.011,3298.030,601.838,1300
IZP,B15,1270.628,3300.863,600.135,1300
IZP,B16,1261.708,3300.462,599.899,1300
IZP,B17,1241.301,3262.263,600.003,1300
IZP,B18,1244.285,3262.255,600.005,1300
IZP,B19,1243.110,3339.208,597.548,1300
IZP,B2,1248.773,3292.336,598.468,1300
IZP,B20,1252.856,3336.246,597.557,1300
IZP,B21,1270.942,3322.196,601.088,1300
IZP,B22,1266.245,3317.472,599.483,1300
IZP,B23,1249.147,3317.455,599.468,1300
IZP,B24,1244.554,3319.261,599.568,1300
IZP,B25,1240.654,3319.257,599.634,1300
IZP,B26,1238.007,3316.658,599.719,1300
IZP,B27,1244.751,3265.253,599.881,1300
IZP,B28,1215.934,3235.103,600.254,1300
IZP,B29,1210.730,3235.099,600.281,1300
IZP,B3,1248.779,3278.942,598.452,1300
IZP,B30,1193.016,3222.734,602.172,1300
IZP,B31,1192.975,3214.415,602.132,1300
IZP,B32,1232.435,3212.480,601.585,1300
IZP,B33,1239.979,3212.288,601.417,1300
IZP,B34,1256.431,3221.823,601.917,1300
IZP,B35,1195.080,3251.714,599.857,1300
IZP,B36,1184.540,3250.600,600.472,1300
IZP,B37,1188.854,3251.317,600.029,1300
IZP,B38,1184.540,3250.600,600.472,1300
IZP,B39,1247.474,3342.659,599.729,1300
IZP,B4,1248.757,3274.353,598.469,1300
IZP,B40,1243.112,3348.041,599.811,1300
IZP,B41,1260.912,3345.785,599.336,1300
IZP,B42,1251.855,3342.656,599.738,1300
IZP,B43,1243.099,3342.489,599.597,1300
IZP,B45,1240.789,3252.911,602.401,1300
IZP,B46,1240.547,3270.696,602.190,1300
IZP,B47,1240.561,3285.695,602.468,1300
IZP,B48,1249.927,3302.931,601.738,1300
IZP,B49,1155.150,3311.228,607.354,1300
IZP,B5,1265.047,3222.157,600.253,1300
IZP,B50,1155.152,3353.074,607.226,1300
IZP,B51,1155.060,3400.308,606.857,1300
IZP,B52,1284.023,3364.873,602.284,1300
IZP,B53,1290.023,3333.922,602.242,1300
IZP,B54,1250.224,3301.145,602.003,1300
IZP,B55,1258.914,3301.170,601.968,1300
IZP,B56,1231.545,3240.367,601.291,1300
IZP,B57,1223.250,3223.702,600.211,1300
IZP,B58,1205.046,3236.377,601.513,1300
IZP,B59,1249.941,3316.232,601.673,1300
IZP,B6,1258.275,3222.155,600.643,1300
IZP,B60,1240.639,3297.916,602.315,1300
IZP,B61,1204.549,3236.417,601.360,1300
IZP,B62,1204.548,3240.145,601.234,1300
IZP,B63,1240.842,3261.402,602.406,1300
IZP,B64,1240.819,3270.409,602.252,1300
IZP,B65,1258.774,3261.326,601.239,1300
IZP,B66,1214.053,3329.480,602.217,1300
IZP,B67,1213.970,3299.902,601.985,1300
IZP,B68,1214.057,3293.771,602.044,1300
IZP,B69,1214.048,3305.772,602.052,1300
IZP,B7,1200.680,3233.066,599.700,1300
IZP,B70,1222.874,3313.761,600.660,1300
IZP,B72,1257.811,3333.165,600.026,1300
IZP,B73,1254.797,3341.901,602.004,1300
IZP,B8,1155.138,3280.501,607.463,1300
IZP,B80,1214.061,3323.696,602.169,1300
IZP,B81,1171.394,3239.010,601.908,1300
IZP,B82,1171.503,3239.664,601.965,1300
IZP,B83,1178.648,3240.114,601.867,1300
IZP,B84,1186.518,3240.363,600.921,1300
IZP,B87,1231.772,3240.604,601.147,1300
IZP,B88,1214.045,3240.365,601.680,1300
IZP,B89,1240.546,3240.356,601.195,1300
IZP,B9,1240.322,3280.258,599.966,1300
IZP,B93,1262.292,3340.874,601.806,1300
IZP,B95,1255.048,3360.217,601.748,1300
IZP,B96,1254.732,3365.914,601.795,1300
IZP,B97,1255.046,3372.059,601.849,1300
IZP,BO10,1195.994,3236.092,601.484,1300
IZP,BO11,1197.020,3229.734,600.799,1300
IZP,BO8,1290.045,3202.867,602.347,1300
IZP,BO9,1290.034,3183.651,602.476,1300
IZP,BP1,1186.475,3303.171,602.590,1300
IZP,BP2,1186.652,3284.274,601.719,1300
IZP,BQ5,1266.052,3340.533,601.292,1300
IZP,BQ6,1241.051,3333.656,601.430,1300
IZP,BRX4,1231.262,3210.994,602.156,1300
IZP,D1,1255.051,3360.385,602.159,1300
IZP,D10,1215.553,3222.916,618.636,1300
IZP,D11,1215.556,3215.310,618.643,1300
IZP,D12,1214.134,3211.594,618.596,1300
IZP,D13,1220.740,3234.301,618.216,1300
IZP,D14,1207.468,3234.200,618.688,1300
IZP,D15,1209.284,3236.240,618.983,1300
IZP,D16,1215.542,3222.913,625.576,1300
IZP,D17,1215.549,3211.532,625.834,1300
IZP,D18,1245.701,3368.066,616.509,1300
IZP,D19,1241.564,3368.134,614.557,1300
IZP,D2,1255.040,3348.371,601.975,1300
IZP,D3,1207.476,3234.089,601.828,1300
IZP,D4,1197.341,3243.045,602.126,1300
IZP,D5,1197.201,3229.747,601.658,1300
IZP,D6,1192.889,3225.401,602.186,1300
IZP,D7,1203.194,3222.906,618.681,1300
IZP,D8,1203.192,3215.309,618.691,1300
IZP,D9,1204.615,3211.593,618.576,1300
IZP,DS14,1141.344,4346.389,595.634,1300
IZP,DS2,1107.925,4306.457,602.031,1300
IZP,DV1,1155.147,3232.614,607.417,1300
IZP,DV2,1271.047,3236.849,602.405,1300
IZP,DV4,243.394,3164.555,602.180,1300
IZP,E20,1284.105,3174.941,602.724,1300
IZP,E21,1213.802,3240.110,601.771,1300
IZP,E22,1256.464,3214.046,602.179,1300
IZP,E23,1191.153,3284.152,602.115,1300
IZP,E24,1214.697,3225.849,600.266,1300
IZP,E24.1,1250.781,3223.694,600.537,1300
IZP,E25,1215.424,3211.314,611.923,1300
IZP,E26,1203.323,3223.093,611.944,1300
IZP,E27,1207.411,3230.867,611.998,1300
IZP,E28,1220.626,3230.323,611.995,1300
IZP,E29,1214.854,3224.627,611.999,1300
IZP,E30,1203.336,3215.118,611.912,1300
IZP,E31,1258.710,3371.911,602.141,1300
IZP,E32,1200.100,3224.706,601.805,1300
IZP,E33,1203.279,3215.497,601.897,1300
IZP,E34,1202.881,3224.574,601.883,1300
IZP,E36,1198.550,3333.743,602.044,1300
IZP,E37,1246.044,3351.107,608.994,1300
IZP,E38,1248.656,3345.316,609.087,1300
IZP,E39,1248.488,3368.558,608.252,1300
IZP,E40,1254.550,3372.044,601.975,1300
IZP,E50,1215.684,3211.731,602.233,1300
IZP,E51,1223.726,3223.112,602.264,1300
IZP,E52,1211.636,3219.771,602.303,1300
IZP,E53,1250.040,3292.012,601.712,1300
IZP,E54,1250.039,3298.556,601.730,1300
IZP,EL6,1210.699,3416.107,602.653,1300
IZP,F1,1200.487,3253.208,602.580,1300
IZP,F10,1245.048,3318.632,602.420,1300
IZP,F2,1190.373,3261.678,602.843,1300
IZP,F8,1258.210,3329.053,600.033,1300
IZP,F9,1259.913,3317.157,600.918,1300
IZP,FM1,1148.251,3268.769,608.460,1300
IZP,FM2,1132.081,3213.114,610.366,1300
IZP,FM3,1144.225,3213.914,609.352,1300
IZP,GP17,1154.265,3348.992,606.341,1300
IZP,GP20,1273.672,3240.744,601.132,1300
IZP,GP21,1273.983,3317.316,601.151,1300
IZP,GP25,1213.942,3213.413,601.748,1300
IZP,GP29,1199.609,3234.478,600.444,1300
IZP,GP47,1194.734,3204.951,597.932,1300
IZP,GP64,1268.122,3321.528,600.705,1300
IZP,GP65,1267.134,3307.046,602.591,1300
IZP,GP66,1265.873,3311.838,602.565,1300
IZP,GP67,1263.178,3312.447,602.579,1300
IZP,H1,1185.910,3198.846,598.157,1300
IZP,H10,1264.244,3314.197,602.750,1300
IZP,H11,1262.787,3314.929,602.345,1300
IZP,H12,1263.571,3316.683,602.922,1300
IZP,H2,1187.535,3212.505,602.030,1300
IZP,H3,1191.287,3213.974,602.095,1300
IZP,H4,1290.019,3315.964,601.674,1300
IZP,H5,1266.191,3301.690,602.967,1300
IZP,H6,1265.423,3309.078,602.778,1300
IZP,H7,1265.975,3312.848,602.792,1300
IZP,H8,1261.919,3312.830,602.822,1300
IZP,H9,1256.072,3311.277,602.952,1300
IZP,IS1,1192.646,3156.202,611.520,1300
IZP,IS2,1290.494,3220.190,604.494,1300
IZP,IS3,1284.499,3274.183,604.631,1300
IZP,IS4,1249.990,3301.145,602.206,1300
IZP,IS5,1154.684,3274.958,609.728,1300
IZP,IS6,1222.788,3240.602,602.443,1300
IZP,K2,1271.994,3236.067,604.187,1300
IZP,KOMP1,1297.410,3162.832,602.754,1300
IZP,KOMP2,1297.451,3285.495,602.544,1300
IZP,M4,1297.100,3196.213,604.746,1300
IZP,M55,1270.132,3217.912,601.574,1300
IZP,MEL1,1239.391,3210.468,601.131,1300
IZP,MEL2,1224.276,3211.362,600.785,1300
IZP,MEL3,1199.120,3210.823,600.364,1300
IZP,NO1,1155.156,3268.420,606.748,1300
IZP,NO2,1155.156,3226.364,607.018,1300
IZP,NO3,1155.142,3169.510,607.177,1300
IZP,OB1,1187.848,3216.332,602.031,1300
IZP,OB2,1199.708,3212.248,602.245,1300
IZP,OB3,1196.252,3220.199,599.926,1300
IZP,OB4,1196.564,3221.604,601.397,1300
IZP,OB5,1195.418,3228.741,600.083,1300
IZP,OS5,1147.553,3478.546,610.546,1300
IZP,PA1,1241.786,3366.535,616.156,1300
IZP,PA2,1248.248,3366.642,616.321,1300
IZP,PA3,1244.212,3368.075,616.017,1300
IZP,PA4,1247.919,3362.021,615.098,1300
IZP,PA5,1241.532,3361.782,614.706,1300
IZP,PG1,1202.782,3245.736,601.977,1300
IZP,PG15,1210.793,3351.875,600.038,1300
IZP,PG16,1249.546,3329.680,602.290,1300
IZP,PG17,1254.556,3342.115,602.319,1300
IZP,PG18,1213.763,3329.908,602.281,1300
IZP,PG19,1210.488,3346.170,600.067,1300
IZP,PG2,1197.332,3247.143,602.442,1300
IZP,PG20,1210.492,3346.174,600.068,1300
IZP,PG3,1187.569,3279.065,600.086,1300
IZP,PG37,1241.047,3327.644,601.984,1300
IZP,PG4,1249.918,3308.300,601.762,1300
IZP,PG5,1170.372,3240.516,602.514,1300
IZP,PQ5,996.343,4360.636,602.151,1300
IZP,PQ6,1088.709,4377.988,598.976,1300
IZP,PQ7,1140.443,4335.130,597.641,1300
IZP,PR1,1290.031,3231.583,601.638,1300
IZP,PR2,1218.687,3223.160,611.974,1300
